(l1, l2, l3, m1, m2, m3)
(8, 8, 4, -3, -4, 1): -63*sqrt(6)/(988*sqrt(pi))
(8, 8, 4, -3, -3, 0): -9/(494*sqrt(pi))
(8, 8, 4, -3, -2, 1): -3*sqrt(165)/(247*sqrt(pi))
(8, 8, 4, -3, -1, 2): -3*sqrt(231)/(494*sqrt(pi))
(8, 8, 4, -3, -1, 4): 9*sqrt(33)/(247*sqrt(pi))
(8, 8, 4, -3, 0, -3): -9*sqrt(66)/(494*sqrt(pi))
(8, 8, 4, -3, 1, -4): 9*sqrt(33)/(247*sqrt(pi))
(8, 8, 4, -3, 1, -2): 3*sqrt(231)/(494*sqrt(pi))
(8, 8, 4, -3, 2, -1): 3*sqrt(165)/(247*sqrt(pi))
(8, 8, 4, -3, 4, -1): -63*sqrt(6)/(988*sqrt(pi))
(8, 8, 4, -3, 5, -2): 3*sqrt(39)/(247*sqrt(pi))
(8, 8, 4, -3, 6, -3): 27*sqrt(13)/(494*sqrt(pi))
(8, 8, 4, -3, 7, -4): 3*sqrt(195)/(494*sqrt(pi))
(8, 8, 4, -2, -6, 4): 3*sqrt(429)/(494*sqrt(pi))
(8, 8, 4, -2, -5, 3): 3*sqrt(1001)/(494*sqrt(pi))
(8, 8, 4, -2, -4, 2): -3*sqrt(22)/(988*sqrt(pi))
(8, 8, 4, -2, -3, 1): -3*sqrt(165)/(247*sqrt(pi))
(8, 8, 4, -2, -2, 0): 51/(494*sqrt(pi))
(8, 8, 4, -2, -2, 4): -9*sqrt(35)/(247*sqrt(pi))
(8, 8, 4, -2, -1, 1): -21*sqrt(7)/(494*sqrt(pi))
(8, 8, 4, -2, -1, 3): 9/(247*sqrt(pi))
(8, 8, 4, -2, 0, -2): -27*sqrt(14)/(494*sqrt(pi))
(8, 8, 4, -2, 1, -3): -9/(247*sqrt(pi))
(8, 8, 4, -2, 1, -1): -21*sqrt(7)/(494*sqrt(pi))
(8, 8, 4, -2, 2, -4): 9*sqrt(35)/(247*sqrt(pi))
(8, 8, 4, -2, 3, -1): 3*sqrt(165)/(247*sqrt(pi))
(8, 8, 4, -2, 4, -2): 3*sqrt(22)/(988*sqrt(pi))
(8, 8, 4, -2, 5, -3): -3*sqrt(1001)/(494*sqrt(pi))
(8, 8, 4, -2, 6, -4): -3*sqrt(429)/(494*sqrt(pi))
(8, 8, 4, -1, -5, 4): 3*sqrt(715)/(494*sqrt(pi))
(8, 8, 4, -1, -4, 3): 15*sqrt(110)/(988*sqrt(pi))
(8, 8, 4, -1, -3, 2): -3*sqrt(231)/(494*sqrt(pi))
(8, 8, 4, -1, -3, 4): 9*sqrt(33)/(247*sqrt(pi))
(8, 8, 4, -1, -2, 1): -21*sqrt(7)/(494*sqrt(pi))
(8, 8, 4, -1, -2, 3): 9/(247*sqrt(pi))
(8, 8, 4, -1, -1, 0): 93/(494*sqrt(pi))
(8, 8, 4, -1, -1, 2): -18*sqrt(5)/(247*sqrt(pi))
(8, 8, 4, -1, 0, -1): 9*sqrt(10)/(494*sqrt(pi))
(8, 8, 4, -1, 1, -2): -18*sqrt(5)/(247*sqrt(pi))
(8, 8, 4, -1, 2, -3): 9/(247*sqrt(pi))
(8, 8, 4, -1, 2, -1): -21*sqrt(7)/(494*sqrt(pi))
(8, 8, 4, -1, 3, -4): 9*sqrt(33)/(247*sqrt(pi))
(8, 8, 4, -1, 3, -2): -3*sqrt(231)/(494*sqrt(pi))
(8, 8, 4, -1, 4, -3): 15*sqrt(110)/(988*sqrt(pi))
(8, 8, 4, -1, 5, -4): 3*sqrt(715)/(494*sqrt(pi))
(8, 8, 4, 0, -4, -4): 9*sqrt(55)/(247*sqrt(pi))
(8, 8, 4, 0, -3, -3): -9*sqrt(66)/(494*sqrt(pi))
(8, 8, 4, 0, -2, -2): -27*sqrt(14)/(494*sqrt(pi))
(8, 8, 4, 0, -1, -1): 9*sqrt(10)/(494*sqrt(pi))
(8, 8, 4, 0, 0, 0): 54/(247*sqrt(pi))
(8, 8, 4, 0, 1, 1): 9*sqrt(10)/(494*sqrt(pi))
(8, 8, 4, 0, 2, 2): -27*sqrt(14)/(494*sqrt(pi))
(8, 8, 4, 0, 3, 3): -9*sqrt(66)/(494*sqrt(pi))
(8, 8, 4, 0, 4, 4): 9*sqrt(55)/(247*sqrt(pi))
(8, 8, 4, 1, -5, -4): -3*sqrt(715)/(494*sqrt(pi))
(8, 8, 4, 1, -4, -3): 15*sqrt(110)/(988*sqrt(pi))
(8, 8, 4, 1, -3, -4): 9*sqrt(33)/(247*sqrt(pi))
(8, 8, 4, 1, -3, -2): 3*sqrt(231)/(494*sqrt(pi))
(8, 8, 4, 1, -2, -3): -9/(247*sqrt(pi))
(8, 8, 4, 1, -2, -1): -21*sqrt(7)/(494*sqrt(pi))
(8, 8, 4, 1, -1, -2): -18*sqrt(5)/(247*sqrt(pi))
(8, 8, 4, 1, 0, 1): 9*sqrt(10)/(494*sqrt(pi))
(8, 8, 4, 1, 1, 0): 93/(494*sqrt(pi))
(8, 8, 4, 1, 1, 2): 18*sqrt(5)/(247*sqrt(pi))
(8, 8, 4, 1, 2, 1): 21*sqrt(7)/(494*sqrt(pi))
(8, 8, 4, 1, 2, 3): 9/(247*sqrt(pi))
(8, 8, 4, 1, 3, 2): -3*sqrt(231)/(494*sqrt(pi))
(8, 8, 4, 1, 3, 4): -9*sqrt(33)/(247*sqrt(pi))
(8, 8, 4, 1, 4, 3): -15*sqrt(110)/(988*sqrt(pi))
(8, 8, 4, 1, 5, 4): 3*sqrt(715)/(494*sqrt(pi))
(8, 8, 4, 2, -6, -4): 3*sqrt(429)/(494*sqrt(pi))
(8, 8, 4, 2, -5, -3): -3*sqrt(1001)/(494*sqrt(pi))
(8, 8, 4, 2, -4, -2): -3*sqrt(22)/(988*sqrt(pi))
(8, 8, 4, 2, -3, -1): 3*sqrt(165)/(247*sqrt(pi))
(8, 8, 4, 2, -2, -4): 9*sqrt(35)/(247*sqrt(pi))
(8, 8, 4, 2, -1, -3): 9/(247*sqrt(pi))
(8, 8, 4, 2, -1, -1): -21*sqrt(7)/(494*sqrt(pi))
(8, 8, 4, 2, 0, 2): -27*sqrt(14)/(494*sqrt(pi))
(8, 8, 4, 2, 1, 1): 21*sqrt(7)/(494*sqrt(pi))
(8, 8, 4, 2, 1, 3): 9/(247*sqrt(pi))
(8, 8, 4, 2, 2, 0): 51/(494*sqrt(pi))
(8, 8, 4, 2, 2, 4): 9*sqrt(35)/(247*sqrt(pi))
(8, 8, 4, 2, 3, 1): 3*sqrt(165)/(247*sqrt(pi))
(8, 8, 4, 2, 4, 2): -3*sqrt(22)/(988*sqrt(pi))
(8, 8, 4, 2, 5, 3): -3*sqrt(1001)/(494*sqrt(pi))
(8, 8, 4, 2, 6, 4): 3*sqrt(429)/(494*sqrt(pi))
(8, 8, 4, 3, -7, -4): -3*sqrt(195)/(494*sqrt(pi))
(8, 8, 4, 3, -6, -3): 27*sqrt(13)/(494*sqrt(pi))
(8, 8, 4, 3, -5, -2): -3*sqrt(39)/(247*sqrt(pi))
(8, 8, 4, 3, -4, -1): -63*sqrt(6)/(988*sqrt(pi))
(8, 8, 4, 3, -2, -1): 3*sqrt(165)/(247*sqrt(pi))
(8, 8, 4, 3, -1, -4): 9*sqrt(33)/(247*sqrt(pi))
(8, 8, 4, 3, -1, -2): -3*sqrt(231)/(494*sqrt(pi))
(8, 8, 4, 3, 0, 3): -9*sqrt(66)/(494*sqrt(pi))
(8, 8, 4, 3, 1, 2): -3*sqrt(231)/(494*sqrt(pi))
(8, 8, 4, 3, 1, 4): -9*sqrt(33)/(247*sqrt(pi))
(8, 8, 4, 3, 2, 1): 3*sqrt(165)/(247*sqrt(pi))
(8, 8, 4, 3, 3, 0): -9/(494*sqrt(pi))
(8, 8, 4, 3, 4, 1): 63*sqrt(6)/(988*sqrt(pi))
(8, 8, 4, 3, 5, 2): 3*sqrt(39)/(247*sqrt(pi))
(8, 8, 4, 3, 6, 3): -27*sqrt(13)/(494*sqrt(pi))
(8, 8, 4, 3, 7, 4): 3*sqrt(195)/(494*sqrt(pi))
(8, 8, 4, 4, -8, -4): 3*sqrt(13)/(247*sqrt(pi))
(8, 8, 4, 4, -7, -3): -33*sqrt(26)/(988*sqrt(pi))
(8, 8, 4, 4, -6, -2): 3*sqrt(2730)/(988*sqrt(pi))
(8, 8, 4, 4, -5, -1): 9*sqrt(130)/(988*sqrt(pi))
(8, 8, 4, 4, -3, -1): -63*sqrt(6)/(988*sqrt(pi))
(8, 8, 4, 4, -2, -2): 3*sqrt(22)/(988*sqrt(pi))
(8, 8, 4, 4, -1, -3): 15*sqrt(110)/(988*sqrt(pi))
(8, 8, 4, 4, 0, 4): 9*sqrt(55)/(247*sqrt(pi))
(8, 8, 4, 4, 1, 3): -15*sqrt(110)/(988*sqrt(pi))
(8, 8, 4, 4, 2, 2): -3*sqrt(22)/(988*sqrt(pi))
(8, 8, 4, 4, 3, 1): 63*sqrt(6)/(988*sqrt(pi))
(8, 8, 4, 4, 4, 0): -36/(247*sqrt(pi))
(8, 8, 4, 4, 5, 1): 9*sqrt(130)/(988*sqrt(pi))
(8, 8, 4, 4, 6, 2): 3*sqrt(2730)/(988*sqrt(pi))
(8, 8, 4, 4, 7, 3): -33*sqrt(26)/(988*sqrt(pi))
(8, 8, 4, 4, 8, 4): 3*sqrt(13)/(247*sqrt(pi))
(8, 8, 4, 5, -8, -3): 3*sqrt(2)/(38*sqrt(pi))
(8, 8, 4, 5, -7, -2): -3*sqrt(7)/(38*sqrt(pi))
(8, 8, 4, 5, -4, -1): 9*sqrt(130)/(988*sqrt(pi))
(8, 8, 4, 5, -3, -2): 3*sqrt(39)/(247*sqrt(pi))
(8, 8, 4, 5, -2, -3): -3*sqrt(1001)/(494*sqrt(pi))
(8, 8, 4, 5, -1, -4): 3*sqrt(715)/(494*sqrt(pi))
(8, 8, 4, 5, 1, 4): 3*sqrt(715)/(494*sqrt(pi))
(8, 8, 4, 5, 2, 3): -3*sqrt(1001)/(494*sqrt(pi))
(8, 8, 4, 5, 3, 2): 3*sqrt(39)/(247*sqrt(pi))
(8, 8, 4, 5, 4, 1): 9*sqrt(130)/(988*sqrt(pi))
(8, 8, 4, 5, 5, 0): -9/(38*sqrt(pi))
(8, 8, 4, 5, 7, 2): 3*sqrt(7)/(38*sqrt(pi))
(8, 8, 4, 5, 8, 3): -3*sqrt(2)/(38*sqrt(pi))
(8, 8, 4, 6, -8, -2): 3*sqrt(6)/(38*sqrt(pi))
(8, 8, 4, 6, -7, -1): -3*sqrt(3)/(38*sqrt(pi))
(8, 8, 4, 6, -4, -2): -3*sqrt(2730)/(988*sqrt(pi))
(8, 8, 4, 6, -3, -3): 27*sqrt(13)/(494*sqrt(pi))
(8, 8, 4, 6, -2, -4): -3*sqrt(429)/(494*sqrt(pi))
(8, 8, 4, 6, 2, 4): 3*sqrt(429)/(494*sqrt(pi))
(8, 8, 4, 6, 3, 3): -27*sqrt(13)/(494*sqrt(pi))
(8, 8, 4, 6, 4, 2): 3*sqrt(2730)/(988*sqrt(pi))
(8, 8, 4, 6, 6, 0): -9/(38*sqrt(pi))
(8, 8, 4, 6, 7, 1): -3*sqrt(3)/(38*sqrt(pi))
(8, 8, 4, 6, 8, 2): 3*sqrt(6)/(38*sqrt(pi))
(8, 8, 4, 7, -8, -1): 3*sqrt(10)/(38*sqrt(pi))
(8, 8, 4, 7, -6, -1): -3*sqrt(3)/(38*sqrt(pi))
(8, 8, 4, 7, -5, -2): 3*sqrt(7)/(38*sqrt(pi))
(8, 8, 4, 7, -4, -3): -33*sqrt(26)/(988*sqrt(pi))
(8, 8, 4, 7, -3, -4): 3*sqrt(195)/(494*sqrt(pi))
(8, 8, 4, 7, 3, 4): 3*sqrt(195)/(494*sqrt(pi))
(8, 8, 4, 7, 4, 3): -33*sqrt(26)/(988*sqrt(pi))
(8, 8, 4, 7, 5, 2): 3*sqrt(7)/(38*sqrt(pi))
(8, 8, 4, 7, 6, 1): -3*sqrt(3)/(38*sqrt(pi))
(8, 8, 4, 7, 7, 0): -3/(38*sqrt(pi))
(8, 8, 4, 7, 8, 1): -3*sqrt(10)/(38*sqrt(pi))
(8, 8, 4, 8, -7, -1): 3*sqrt(10)/(38*sqrt(pi))
(8, 8, 4, 8, -6, -2): -3*sqrt(6)/(38*sqrt(pi))
(8, 8, 4, 8, -5, -3): 3*sqrt(2)/(38*sqrt(pi))
(8, 8, 4, 8, -4, -4): -3*sqrt(13)/(247*sqrt(pi))
(8, 8, 4, 8, 4, 4): 3*sqrt(13)/(247*sqrt(pi))
(8, 8, 4, 8, 5, 3): -3*sqrt(2)/(38*sqrt(pi))
(8, 8, 4, 8, 6, 2): 3*sqrt(6)/(38*sqrt(pi))
(8, 8, 4, 8, 7, 1): -3*sqrt(10)/(38*sqrt(pi))
(8, 8, 4, 8, 8, 0): 6/(19*sqrt(pi))
(8, 8, 6, -8, -8, 0): -20*sqrt(13)/(437*sqrt(pi))
(8, 8, 6, -8, -7, 1): -5*sqrt(273)/(437*sqrt(pi))
(8, 8, 6, -8, -6, 2): -10*sqrt(91)/(437*sqrt(pi))
(8, 8, 6, -8, -5, 3): -10*sqrt(78)/(437*sqrt(pi))
(8, 8, 6, -8, -4, 4): -30*sqrt(5)/(437*sqrt(pi))
(8, 8, 6, -8, -3, 5): -5*sqrt(66)/(437*sqrt(pi))
(8, 8, 6, -8, -2, 6): -10*sqrt(3)/(437*sqrt(pi))
(8, 8, 6, -8, 2, -6): -10*sqrt(3)/(437*sqrt(pi))
(8, 8, 6, -8, 3, -5): -5*sqrt(66)/(437*sqrt(pi))
(8, 8, 6, -8, 4, -4): -30*sqrt(5)/(437*sqrt(pi))
(8, 8, 6, -8, 5, -3): -10*sqrt(78)/(437*sqrt(pi))
(8, 8, 6, -8, 6, -2): -10*sqrt(91)/(437*sqrt(pi))
(8, 8, 6, -8, 7, -1): -5*sqrt(273)/(437*sqrt(pi))
(8, 8, 6, -7, -8, 1): -5*sqrt(273)/(437*sqrt(pi))
(8, 8, 6, -7, -7, 0): 65*sqrt(13)/(874*sqrt(pi))
(8, 8, 6, -7, -6, 1): 5*sqrt(910)/(1748*sqrt(pi))
(8, 8, 6, -7, -5, 2): -5*sqrt(78)/(874*sqrt(pi))
(8, 8, 6, -7, -4, 3): -55*sqrt(6)/(874*sqrt(pi))
(8, 8, 6, -7, -3, 4): -5*sqrt(3)/(46*sqrt(pi))
(8, 8, 6, -7, -2, 5): -135/(874*sqrt(pi))
(8, 8, 6, -7, -1, 6): -5*sqrt(210)/(874*sqrt(pi))
(8, 8, 6, -7, 1, -6): 5*sqrt(210)/(874*sqrt(pi))
(8, 8, 6, -7, 2, -5): 135/(874*sqrt(pi))
(8, 8, 6, -7, 3, -4): 5*sqrt(3)/(46*sqrt(pi))
(8, 8, 6, -7, 4, -3): 55*sqrt(6)/(874*sqrt(pi))
(8, 8, 6, -7, 5, -2): 5*sqrt(78)/(874*sqrt(pi))
(8, 8, 6, -7, 6, -1): -5*sqrt(910)/(1748*sqrt(pi))
(8, 8, 6, -7, 8, -1): -5*sqrt(273)/(437*sqrt(pi))
(8, 8, 6, -6, -8, 2): -10*sqrt(91)/(437*sqrt(pi))
(8, 8, 6, -6, -7, 1): 5*sqrt(910)/(1748*sqrt(pi))
(8, 8, 6, -6, -6, 0): 15*sqrt(13)/(437*sqrt(pi))
(8, 8, 6, -6, -5, 1): 55*sqrt(26)/(1748*sqrt(pi))
(8, 8, 6, -6, -4, 2): 20*sqrt(5)/(437*sqrt(pi))
(8, 8, 6, -6, -3, 3): -15*sqrt(3)/(874*sqrt(pi))
(8, 8, 6, -6, -2, 4): -5*sqrt(165)/(437*sqrt(pi))
(8, 8, 6, -6, -1, 5): -35*sqrt(21)/(874*sqrt(pi))
(8, 8, 6, -6, 0, -6): -30*sqrt(7)/(437*sqrt(pi))
(8, 8, 6, -6, 1, -5): -35*sqrt(21)/(874*sqrt(pi))
(8, 8, 6, -6, 2, -4): -5*sqrt(165)/(437*sqrt(pi))
(8, 8, 6, -6, 3, -3): -15*sqrt(3)/(874*sqrt(pi))
(8, 8, 6, -6, 4, -2): 20*sqrt(5)/(437*sqrt(pi))
(8, 8, 6, -6, 5, -1): 55*sqrt(26)/(1748*sqrt(pi))
(8, 8, 6, -6, 7, -1): -5*sqrt(910)/(1748*sqrt(pi))
(8, 8, 6, -6, 8, -2): 10*sqrt(91)/(437*sqrt(pi))
(8, 8, 6, -5, -8, 3): -10*sqrt(78)/(437*sqrt(pi))
(8, 8, 6, -5, -7, 2): -5*sqrt(78)/(874*sqrt(pi))
(8, 8, 6, -5, -6, 1): 55*sqrt(26)/(1748*sqrt(pi))
(8, 8, 6, -5, -5, 0): -25*sqrt(13)/(874*sqrt(pi))
(8, 8, 6, -5, -4, 1): 15*sqrt(21)/(874*sqrt(pi))
(8, 8, 6, -5, -3, 2): 35*sqrt(14)/(874*sqrt(pi))
(8, 8, 6, -5, -2, 3): 5*sqrt(231)/(874*sqrt(pi))
(8, 8, 6, -5, -1, 4): -15*sqrt(11)/(874*sqrt(pi))
(8, 8, 6, -5, -1, 6): -30*sqrt(6)/(437*sqrt(pi))
(8, 8, 6, -5, 0, -5): 75*sqrt(2)/(437*sqrt(pi))
(8, 8, 6, -5, 1, -6): -30*sqrt(6)/(437*sqrt(pi))
(8, 8, 6, -5, 1, -4): 15*sqrt(11)/(874*sqrt(pi))
(8, 8, 6, -5, 2, -3): -5*sqrt(231)/(874*sqrt(pi))
(8, 8, 6, -5, 3, -2): -35*sqrt(14)/(874*sqrt(pi))
(8, 8, 6, -5, 4, -1): -15*sqrt(21)/(874*sqrt(pi))
(8, 8, 6, -5, 6, -1): 55*sqrt(26)/(1748*sqrt(pi))
(8, 8, 6, -5, 7, -2): -5*sqrt(78)/(874*sqrt(pi))
(8, 8, 6, -5, 8, -3): -10*sqrt(78)/(437*sqrt(pi))
(8, 8, 6, -4, -8, 4): -30*sqrt(5)/(437*sqrt(pi))
(8, 8, 6, -4, -7, 3): -55*sqrt(6)/(874*sqrt(pi))
(8, 8, 6, -4, -6, 2): 20*sqrt(5)/(437*sqrt(pi))
(8, 8, 6, -4, -5, 1): 15*sqrt(21)/(874*sqrt(pi))
(8, 8, 6, -4, -4, 0): -320*sqrt(13)/(5681*sqrt(pi))
(8, 8, 6, -4, -3, 1): -25*sqrt(455)/(11362*sqrt(pi))
(8, 8, 6, -4, -2, 2): 10*sqrt(3003)/(5681*sqrt(pi))
(8, 8, 6, -4, -2, 6): 30*sqrt(1365)/(5681*sqrt(pi))
(8, 8, 6, -4, -1, 3): 25*sqrt(4290)/(11362*sqrt(pi))
(8, 8, 6, -4, -1, 5): -135*sqrt(26)/(5681*sqrt(pi))
(8, 8, 6, -4, 0, -4): 30*sqrt(143)/(5681*sqrt(pi))
(8, 8, 6, -4, 1, -5): 135*sqrt(26)/(5681*sqrt(pi))
(8, 8, 6, -4, 1, -3): 25*sqrt(4290)/(11362*sqrt(pi))
(8, 8, 6, -4, 2, -6): -30*sqrt(1365)/(5681*sqrt(pi))
(8, 8, 6, -4, 2, -2): 10*sqrt(3003)/(5681*sqrt(pi))
(8, 8, 6, -4, 3, -1): -25*sqrt(455)/(11362*sqrt(pi))
(8, 8, 6, -4, 5, -1): -15*sqrt(21)/(874*sqrt(pi))
(8, 8, 6, -4, 6, -2): -20*sqrt(5)/(437*sqrt(pi))
(8, 8, 6, -4, 7, -3): 55*sqrt(6)/(874*sqrt(pi))
(8, 8, 6, -4, 8, -4): 30*sqrt(5)/(437*sqrt(pi))
(8, 8, 6, -3, -8, 5): -5*sqrt(66)/(437*sqrt(pi))
(8, 8, 6, -3, -7, 4): -5*sqrt(3)/(46*sqrt(pi))
(8, 8, 6, -3, -6, 3): -15*sqrt(3)/(874*sqrt(pi))
(8, 8, 6, -3, -5, 2): 35*sqrt(14)/(874*sqrt(pi))
(8, 8, 6, -3, -4, 1): -25*sqrt(455)/(11362*sqrt(pi))
(8, 8, 6, -3, -3, 0): -465*sqrt(13)/(11362*sqrt(pi))
(8, 8, 6, -3, -3, 6): -15*sqrt(6006)/(5681*sqrt(pi))
(8, 8, 6, -3, -2, 1): -5*sqrt(2002)/(1748*sqrt(pi))
(8, 8, 6, -3, -2, 5): 15*sqrt(273)/(5681*sqrt(pi))
(8, 8, 6, -3, -1, 2): -5*sqrt(286)/(11362*sqrt(pi))
(8, 8, 6, -3, -1, 4): 15*sqrt(2145)/(5681*sqrt(pi))
(8, 8, 6, -3, 0, -3): -60*sqrt(286)/(5681*sqrt(pi))
(8, 8, 6, -3, 1, -4): 15*sqrt(2145)/(5681*sqrt(pi))
(8, 8, 6, -3, 1, -2): 5*sqrt(286)/(11362*sqrt(pi))
(8, 8, 6, -3, 2, -5): 15*sqrt(273)/(5681*sqrt(pi))
